id,system,difficulty,latency,faithfulness,answer_relevancy,context_precision,context_recall
Q050,gemini_gems,medium,0.0,0.2647058823529412,0.8369149661928114,0.9999999999,1.0
Q052,gemini_gems,medium,0.0,0.9642857142857143,0.8565704336006138,0.0,0.0
Q051,gemini_gems,medium,0.0,0.6296296296296297,0.9195345355205718,0.0,1.0
Q053,gemini_gems,medium,0.0,0.9642857142857143,0.8535737376114145,0.99999999998,1.0
Q054,gemini_gems,medium,0.0,0.8571428571428571,0.0,0.0,0.0
Q055,gemini_gems,medium,0.0,0.8461538461538461,0.0,0.0,0.0
Q059,gemini_gems,medium,0.0,0.0,0.8163286346369243,0.0,0.0
Q057,gemini_gems,medium,0.0,0.0,0.8798831525710221,0.0,0.0
Q056,gemini_gems,medium,0.0,0.9,0.8264007838928412,0.0,0.0
Q058,gemini_gems,medium,0.0,0.5106382978723404,0.8650669095190665,0.0,0.0
Q060,gemini_gems,medium,0.0,0.24444444444444444,0.8946114191802245,0.9999999999,1.0
Q061,gemini_gems,medium,0.0,0.9807692307692307,0.8634501893232026,0.94999999997625,1.0
Q063,gemini_gems,medium,0.0,0.34210526315789475,0.9381727873053686,0.0,0.0
Q062,gemini_gems,medium,0.0,0.8823529411764706,0.8959761107254242,0.0,0.0
Q065,gemini_gems,medium,0.0,0.5,0.87876928605403,0.99999999995,0.0
Q064,gemini_gems,medium,0.0,0.9402985074626866,0.9119724289658269,0.0,0.0
Q070,gemini_gems,medium,0.0,0.0,0.0,0.0,0.0
Q067,gemini_gems,medium,0.0,0.9411764705882353,0.8797144275335227,0.8041666666465626,1.0
Q066,gemini_gems,medium,0.0,0.96,0.9015952869052953,0.0,0.0
Q068,gemini_gems,medium,0.0,0.8285714285714286,0.8978144909889133,0.8666666666377778,0.0
Q069,gemini_gems,medium,0.0,0.8095238095238095,0.8632108975572056,0.4166666666458333,1.0
Q072,gemini_gems,medium,0.0,1.0,0.9092315426907063,0.9999999999,0.0
Q073,gemini_gems,medium,0.0,0.9318181818181818,0.8777636301094374,0.6791666666496875,1.0
Q074,gemini_gems,medium,0.0,1.0,0.8870735435998306,0.0,0.0
Q071,gemini_gems,medium,0.0,0.30952380952380953,0.8899983986268482,0.249999999975,1.0
Q075,gemini_gems,medium,0.0,0.725,0.8674526503247413,0.0,1.0
Q077,gemini_gems,hard,0.0,0.9361702127659575,0.8744744345061524,0.0,1.0
Q076,gemini_gems,hard,0.0,0.25,0.8891663123715453,0.19999999998,1.0
Q079,gemini_gems,hard,0.0,0.8888888888888888,0.0,0.0,0.5
Q080,gemini_gems,hard,0.0,0.0,0.8944573641933595,0.0,0.0
Q082,gemini_gems,hard,0.0,0.8837209302325582,0.8756519901050598,0.0,0.0
Q081,gemini_gems,hard,0.0,0.417910447761194,0.876531880158175,0.0,0.0
Q083,gemini_gems,hard,0.0,0.9821428571428571,0.8570807001507538,0.32499999998375,0.0
Q084,gemini_gems,hard,0.0,0.6346153846153846,0.8790527287821222,0.0,0.0
Q085,gemini_gems,hard,0.0,0.86,0.8817528486887021,0.5833333333041666,0.0
Q086,gemini_gems,hard,0.0,0.07352941176470588,0.8731448343188746,0.49999999995,0.6666666666666666
Q087,gemini_gems,hard,0.0,0.9354838709677419,0.8342846370435085,0.0,0.0
Q088,gemini_gems,hard,0.0,0.8,0.8560452342867478,0.0,0.0
Q089,gemini_gems,hard,0.0,0.9142857142857143,0.8483244018952563,0.7499999999625,1.0
Q090,gemini_gems,hard,0.0,0.9591836734693877,0.8553348170926846,0.7555555555303703,0.5
Q091,gemini_gems,hard,0.0,0.0,0.8556354578472366,0.0,0.0
Q092,gemini_gems,hard,0.0,0.9795918367346939,0.8768654489278992,0.0,0.0
Q094,gemini_gems,hard,0.0,0.9411764705882353,0.8400832417600611,0.0,0.0
Q095,gemini_gems,hard,0.0,0.4857142857142857,0.0,0.0,0.0
Q097,gemini_gems,hard,0.0,0.0,0.8754807783669498,0.0,0.0
Q093,gemini_gems,hard,0.0,0.8813559322033898,0.0,0.0,0.0
Q098,gemini_gems,hard,0.0,0.8181818181818182,0.8772129039902211,0.94999999997625,0.0
Q099,gemini_gems,hard,0.0,0.375,0.0,0.0,0.0
Q100,gemini_gems,hard,0.0,0.3333333333333333,0.0,0.0,0.0
Q078,gemini_gems,hard,0.0,,,0.0,0.0
Q096,gemini_gems,hard,0.0,,,0.0,0.0
Q001,custom_gpt,easy,0.0,0.21428571428571427,0.8361178662067091,0.3333333333,0.0
Q005,custom_gpt,easy,0.0,0.2,0.8285640946694979,0.0,0.0
Q004,custom_gpt,easy,0.0,0.0,0.8161539637744252,0.0,0.0
Q002,custom_gpt,easy,0.0,0.0,0.8712108863073921,0.0,0.0
Q003,custom_gpt,easy,0.0,0.36666666666666664,0.9014296854048998,0.0,0.0
Q007,custom_gpt,easy,0.0,0.0,0.8154654471001112,0.0,0.0
Q006,custom_gpt,easy,0.0,0.0,0.8524627811239375,0.0,0.0
Q008,custom_gpt,easy,0.0,0.0,0.838767224495545,0.0,0.0
Q010,custom_gpt,easy,0.0,0.0,0.8599818587781874,0.0,0.0
Q011,custom_gpt,easy,0.0,0.0,0.8651209010804956,0.0,0.0
Q009,custom_gpt,easy,0.0,0.0,0.8400800526662563,0.0,0.0
Q013,custom_gpt,easy,0.0,0.5714285714285714,0.84123957978481,0.0,0.0
Q015,custom_gpt,easy,0.0,0.3333333333333333,0.8636651268528761,0.0,0.0
Q012,custom_gpt,easy,0.0,0.5806451612903226,0.8583751736921811,0.0,0.0
Q014,custom_gpt,easy,0.0,0.0,0.8471867697690945,0.0,0.0
Q016,custom_gpt,easy,0.0,0.0,0.8087502849178944,0.0,0.0
Q020,custom_gpt,easy,0.0,0.0,0.8515875869815273,0.0,0.0
Q019,custom_gpt,easy,0.0,0.0,0.8358263155385145,0.0,0.0
Q018,custom_gpt,easy,0.0,0.4,0.8983184821214758,0.0,0.0
Q017,custom_gpt,easy,0.0,0.0,0.8818252170651788,0.0,0.0
Q021,custom_gpt,easy,0.0,0.0,0.8308141105174979,0.0,0.0
Q023,custom_gpt,easy,0.0,0.0,0.8442246131674221,0.0,0.0
Q022,custom_gpt,easy,0.0,0.0,0.844498259264901,0.0,0.0
Q024,custom_gpt,easy,0.0,0.10526315789473684,0.860380707489035,0.0,0.0
Q026,custom_gpt,easy,0.0,0.0,0.8700050512207347,0.0,0.0
Q027,custom_gpt,easy,0.0,0.0,0.9310461484163203,0.0,0.0
Q025,custom_gpt,easy,0.0,0.0,0.8635646547152894,0.0,0.0
Q028,custom_gpt,easy,0.0,0.0,0.8445134090545526,0.0,0.0
Q029,custom_gpt,easy,0.0,0.375,0.8307596730447885,0.0,0.0
Q030,custom_gpt,easy,0.0,0.6428571428571429,0.8659159485405971,0.0,0.0
Q032,custom_gpt,easy,0.0,0.5789473684210527,0.8457814465648493,0.0,0.0
Q034,custom_gpt,easy,0.0,0.0,0.8927325972669217,0.0,0.0
Q033,custom_gpt,easy,0.0,0.0,0.8532331196639653,0.0,0.0
Q031,custom_gpt,easy,0.0,0.041666666666666664,0.8714263668400674,0.0,0.0
Q035,custom_gpt,easy,0.0,0.0,0.8552225202063605,0.0,0.0
Q037,custom_gpt,easy,0.0,0.0,0.8266222114530755,0.0,0.0
Q038,custom_gpt,easy,0.0,0.0,0.8572213248025476,0.0,0.0
Q036,custom_gpt,easy,0.0,0.0,0.8391210050177381,0.0,0.0
Q039,custom_gpt,easy,0.0,0.0,0.8829324959532348,0.0,0.0
Q040,custom_gpt,easy,0.0,0.22727272727272727,0.8491806492192039,0.0,0.0
Q041,custom_gpt,medium,0.0,0.0,0.9057182899003234,0.0,1.0
Q042,custom_gpt,medium,0.0,0.40625,0.8441160411461054,0.249999999975,1.0
Q044,custom_gpt,medium,0.0,0.8064516129032258,0.8871884443945768,0.9999999999,1.0
Q043,custom_gpt,medium,0.0,0.9,0.8326073821268049,0.7499999999625,1.0
Q046,custom_gpt,medium,0.0,0.84375,0.8997925864196374,0.0,0.0
Q045,custom_gpt,medium,0.0,1.0,0.8701459148910103,0.49999999995,0.0
Q048,custom_gpt,medium,0.0,0.7407407407407407,0.8458100143533532,0.0,0.0
Q049,custom_gpt,medium,0.0,0.7916666666666666,0.8625274910558863,0.7499999999625,1.0
Q047,custom_gpt,medium,0.0,0.0,0.8618251860106113,0.0,0.0
Q050,custom_gpt,medium,0.0,1.0,0.826144439856,0.9999999999,1.0
Q051,custom_gpt,medium,0.0,0.08,0.9007800730947045,0.19999999998,1.0
Q052,custom_gpt,medium,0.0,0.0,0.8763770324863179,0.0,0.0
Q053,custom_gpt,medium,0.0,0.8888888888888888,0.8730673922361999,0.99999999998,1.0
Q054,custom_gpt,medium,0.0,0.0,0.8430670381874684,0.0,0.0
Q055,custom_gpt,medium,0.0,0.0,0.8361593652261362,0.0,0.0
Q057,custom_gpt,medium,0.0,0.0,0.8789013870693013,0.0,0.0
Q056,custom_gpt,medium,0.0,0.5416666666666666,0.8260126730600663,0.0,1.0
Q060,custom_gpt,medium,0.0,0.3333333333333333,0.8628857570467799,0.9999999999,1.0
Q059,custom_gpt,medium,0.0,0.0,0.8257126378919004,0.0,0.0
Q058,custom_gpt,medium,0.0,0.07407407407407407,0.8793149605476758,0.0,0.0
Q062,custom_gpt,medium,0.0,0.047619047619047616,0.8940807655753701,0.0,0.0
Q061,custom_gpt,medium,0.0,0.8571428571428571,0.8575031369118228,0.94999999997625,1.0
Q063,custom_gpt,medium,0.0,0.5862068965517241,0.9073167391018714,0.0,0.0
Q065,custom_gpt,medium,0.0,0.44,0.8624995447761948,0.8666666666377778,0.0
Q066,custom_gpt,medium,0.0,0.25,0.9023351554352126,0.0,0.0
Q064,custom_gpt,medium,0.0,0.0,0.8638787551488059,0.0,1.0
Q067,custom_gpt,medium,0.0,1.0,0.8779871579291488,0.8041666666465626,1.0
Q070,custom_gpt,medium,0.0,0.14285714285714285,0.8782825680187543,0.0,0.0
Q068,custom_gpt,medium,0.0,0.9545454545454546,0.8744226396438809,0.94999999997625,1.0
Q071,custom_gpt,medium,0.0,0.4,0.8792515973388145,0.249999999975,1.0
Q069,custom_gpt,medium,0.0,0.875,0.8401573991136638,0.4166666666458333,1.0
Q073,custom_gpt,medium,0.0,1.0,0.8724993473836736,0.6791666666496875,1.0
Q072,custom_gpt,medium,0.0,0.2413793103448276,0.8405082411204634,0.0,0.0
Q075,custom_gpt,medium,0.0,0.0,0.9045389275476725,0.0,1.0
Q074,custom_gpt,medium,0.0,0.9642857142857143,0.8861577313633259,0.0,0.0
Q076,custom_gpt,hard,0.0,0.0,0.8953895577485703,0.19999999998,0.5
Q077,custom_gpt,hard,0.0,0.8113207547169812,0.866261789540122,0.49999999995,1.0
Q079,custom_gpt,hard,0.0,0.08333333333333333,0.8829750384691728,0.0,0.0
Q078,custom_gpt,hard,0.0,0.37142857142857144,0.8724760405499182,0.0,0.0
Q080,custom_gpt,hard,0.0,0.0,0.8959482465892505,0.0,0.0
Q082,custom_gpt,hard,0.0,0.20689655172413793,0.9062146735809608,0.0,0.0
Q081,custom_gpt,hard,0.0,0.5277777777777778,0.8822544323246753,0.0,0.0
Q084,custom_gpt,hard,0.0,0.9166666666666666,0.8878855032341509,0.249999999975,0.0
Q085,custom_gpt,hard,0.0,0.45714285714285713,0.8822152165296488,0.5833333333041666,0.0
Q083,custom_gpt,hard,0.0,1.0,0.8652461097233389,0.47777777776185176,0.0
Q086,custom_gpt,hard,0.0,0.6486486486486487,0.8954442050483792,0.49999999995,1.0
Q089,custom_gpt,hard,0.0,0.6296296296296297,0.8648308270428658,0.7499999999625,1.0
Q087,custom_gpt,hard,0.0,0.967741935483871,0.8405868582855236,0.0,0.0
Q088,custom_gpt,hard,0.0,0.08695652173913043,0.8785358356914195,0.0,0.5
Q090,custom_gpt,hard,0.0,0.85,0.8557861889862428,0.5888888888692593,0.0
Q091,custom_gpt,hard,0.0,0.0,0.870794344622244,0.0,0.0
Q094,custom_gpt,hard,0.0,0.2222222222222222,0.7856143938962689,0.0,0.0
Q092,custom_gpt,hard,0.0,0.32,0.8839498104982639,0.3333333333,0.0
Q095,custom_gpt,hard,0.0,0.0,0.8336718227510067,0.0,0.0
Q096,custom_gpt,hard,0.0,0.0,0.8506909695144294,0.0,0.0
Q093,custom_gpt,hard,0.0,0.2826086956521739,0.8848714585737887,0.0,0.0
Q097,custom_gpt,hard,0.0,0.9411764705882353,0.8594703677268377,0.0,0.0
Q100,custom_gpt,hard,0.0,0.3,0.9932485960955284,0.0,1.0
Q099,custom_gpt,hard,0.0,0.2564102564102564,0.8471802471892403,0.0,0.0
Q098,custom_gpt,hard,0.0,0.8461538461538461,0.8848487683187628,0.94999999997625,0.0
